company_id,year,state,industry,size_category,employees,revenue_m_usd,tech_invest_pct,tech_invest_usd,tech_emp_pct,years_in_business,founded_year,cloud_adopted,has_data_strategy,ceo_tech_background,digital_maturity,ai_adopted,ai_tools_count,ai_investment_usd,productivity_gain_pct,revenue_growth_pct,primary_barrier
SME_03692,2020,Colorado,Education,Medium (50-249),100,2.03,0.0721,146408.0,0.2669,22,1998,0,0,0,9.48,1,7,36558.0,38.87,38.87,None
SME_03693,2023,Nebraska,Education,Small (10-49),33,0.393,0.0524,20563.0,0.0822,22,2001,1,1,0,6.0,0,0,0.0,0.0,18.64,Data quality
SME_03694,2022,Ohio,Finance & Insurance,Small (10-49),27,1.548,0.0229,35403.0,0.174,33,1989,1,1,1,8.45,1,1,24290.0,17.31,36.51,None
SME_03695,2022,Arizona,Finance & Insurance,Medium (50-249),193,20.61,0.0636,1310886.0,0.2347,3,2019,1,0,0,7.73,1,7,558343.0,38.95,6.72,None
SME_03696,2020,California,Education,Micro (1-9),2,0.05,0.024,1200.0,0.04,26,1994,0,1,1,4.41,1,6,6018.0,13.98,23.16,None
SME_03697,2020,Virginia,Hospitality & Food,Upper-Mid (250-500),460,3.787,0.06,227075.0,0.0289,47,1973,0,0,0,3.59,0,0,0.0,0.0,-7.77,Lack of expertise
SME_03698,2024,New York,Finance & Insurance,Micro (1-9),8,0.385,0.0475,18282.0,0.0773,44,1980,1,1,1,4.42,1,4,4125.0,35.91,15.84,None
SME_03699,2022,Ohio,Hospitality & Food,Micro (1-9),3,0.132,0.0463,6121.0,0.0783,24,1998,1,0,1,1.28,0,0,0.0,0.0,0.11,Regulatory
SME_03700,2022,Michigan,Professional Services,Medium (50-249),72,6.24,0.0265,165197.0,0.2471,37,1985,1,0,0,4.43,1,5,48488.0,26.94,7.48,None
SME_03701,2022,Massachusetts,Construction,Micro (1-9),4,0.259,0.0348,8993.0,0.093,21,2001,1,0,0,5.13,0,0,0.0,0.0,27.26,Security concerns
SME_03702,2023,Wyoming,Retail & E-commerce,Small (10-49),18,0.539,0.0362,19521.0,0.0841,48,1975,1,0,0,1.72,0,0,0.0,0.0,4.44,Lack of expertise
SME_03703,2023,Arizona,Hospitality & Food,Small (10-49),41,0.756,0.0269,20309.0,0.1596,36,1987,1,1,0,4.45,0,0,0.0,0.0,-2.27,Data quality
SME_03704,2022,Arkansas,Finance & Insurance,Medium (50-249),245,52.147,0.0606,3159869.0,0.1394,5,2017,0,1,1,6.87,1,2,6145925.0,27.86,0.7,None
SME_03705,2023,Minnesota,Professional Services,Micro (1-9),6,0.469,0.0289,13525.0,0.0367,4,2019,1,1,0,3.52,1,4,48430.0,25.05,20.59,None
SME_03706,2022,New York,Hospitality & Food,Micro (1-9),4,0.058,0.0274,1595.0,0.0775,7,2015,1,1,0,2.37,0,0,0.0,0.0,6.15,Data quality
SME_03707,2023,Montana,Education,Micro (1-9),9,0.407,0.0478,19452.0,0.0985,47,1976,0,0,0,3.55,0,0,0.0,0.0,11.94,Cost
SME_03708,2021,Indiana,Retail & E-commerce,Medium (50-249),207,8.444,0.0973,821455.0,0.1844,3,2018,0,1,0,3.74,0,0,0.0,0.0,4.16,Security concerns
SME_03709,2022,California,Agriculture,Small (10-49),15,0.653,0.0472,30827.0,0.0921,7,2015,1,0,0,5.87,0,0,0.0,0.0,9.74,Lack of expertise
SME_03710,2020,California,Finance & Insurance,Micro (1-9),5,0.376,0.0357,13436.0,0.1125,42,1978,0,0,0,5.43,1,7,3814.0,33.53,26.11,None
SME_03711,2024,Colorado,Finance & Insurance,Micro (1-9),2,0.274,0.005,1372.0,0.0904,16,2008,0,0,1,4.91,1,5,5189.0,35.88,17.28,None
SME_03712,2022,Virginia,Hospitality & Food,Small (10-49),37,0.415,0.0301,12480.0,0.0471,44,1978,0,1,0,2.92,0,0,0.0,0.0,11.44,Lack of expertise
SME_03713,2020,Indiana,Construction,Micro (1-9),8,0.522,0.0289,15098.0,0.1586,45,1975,0,0,0,3.28,0,0,0.0,0.0,22.19,Data quality
SME_03714,2021,Oregon,Manufacturing,Small (10-49),23,0.382,0.0418,15968.0,0.2053,7,2014,0,1,1,4.11,0,0,0.0,0.0,-12.17,Unclear ROI
SME_03715,2022,Indiana,Education,Micro (1-9),7,0.073,0.0381,2794.0,0.0915,4,2018,0,0,1,2.98,0,0,0.0,0.0,9.76,Unclear ROI
SME_03716,2023,Missouri,Agriculture,Micro (1-9),8,0.104,0.0158,1641.0,0.1111,14,2009,0,0,0,5.05,0,0,0.0,0.0,5.9,Regulatory
SME_03717,2022,Wisconsin,Finance & Insurance,Small (10-49),18,1.367,0.0255,34911.0,0.0501,25,1997,1,0,0,4.2,1,1,38080.0,15.45,9.37,None
SME_03718,2023,Arizona,Finance & Insurance,Micro (1-9),4,0.335,0.0073,2447.0,0.0949,47,1976,0,0,0,2.63,0,0,0.0,0.0,10.05,Unclear ROI
SME_03719,2021,Oregon,Construction,Small (10-49),21,1.921,0.0532,102230.0,0.0,21,2000,1,0,0,8.83,0,0,0.0,0.0,1.24,Unclear ROI
SME_03720,2023,Colorado,Retail & E-commerce,Micro (1-9),2,0.05,0.0376,1878.0,0.0741,7,2016,0,0,0,3.14,0,0,0.0,0.0,0.09,Unclear ROI
SME_03721,2022,Massachusetts,Professional Services,Micro (1-9),9,0.335,0.0277,9252.0,0.0828,35,1987,1,0,1,2.18,0,0,0.0,0.0,4.92,Security concerns
SME_03722,2021,Virginia,Retail & E-commerce,Small (10-49),41,0.718,0.0261,18735.0,0.1467,3,2018,1,1,1,4.26,1,6,50326.0,30.13,12.7,None
SME_03723,2022,Wyoming,Retail & E-commerce,Small (10-49),16,0.746,0.0524,39086.0,0.0313,20,2002,1,1,0,2.29,0,0,0.0,0.0,7.61,Data quality
SME_03724,2019,Florida,Education,Small (10-49),15,0.229,0.0262,6011.0,0.0266,46,1973,0,1,1,4.88,0,0,0.0,0.0,18.35,Lack of expertise
SME_03725,2024,Minnesota,Agriculture,Micro (1-9),9,0.158,0.0307,4868.0,0.0734,5,2019,0,0,0,6.7,1,5,3564.0,32.0,7.36,None
SME_03726,2021,Florida,Hospitality & Food,Micro (1-9),9,0.129,0.0314,4055.0,0.1506,25,1996,1,0,0,2.35,0,0,0.0,0.0,12.4,Security concerns
SME_03727,2020,Georgia,Healthcare & Biotech,Small (10-49),30,2.469,0.0467,115422.0,0.0654,41,1979,1,0,0,8.62,1,1,27557.0,19.24,17.88,None
SME_03728,2021,Wyoming,Finance & Insurance,Medium (50-249),87,8.65,0.0682,589828.0,0.168,15,2006,1,0,1,4.49,0,0,0.0,0.0,13.68,Lack of expertise
SME_03729,2024,Pennsylvania,Manufacturing,Small (10-49),48,3.572,0.0119,42640.0,0.0832,39,1985,1,1,0,6.63,1,2,135812.0,20.07,25.25,None
SME_03730,2019,Kansas,Construction,Micro (1-9),5,0.278,0.0208,5796.0,0.0624,16,2003,0,0,0,1.69,0,0,0.0,0.0,16.86,Cost
SME_03731,2024,Michigan,Agriculture,Micro (1-9),2,0.05,0.0242,1212.0,0.1421,9,2015,1,1,1,4.16,1,1,2102.0,4.92,5.31,None
SME_03732,2024,Minnesota,Agriculture,Small (10-49),24,0.328,0.0424,13907.0,0.1463,36,1988,0,0,0,4.91,0,0,0.0,0.0,21.81,Unclear ROI
SME_03733,2024,Massachusetts,Agriculture,Micro (1-9),4,0.077,0.0285,2190.0,0.0495,29,1995,1,1,0,3.21,0,0,0.0,0.0,-7.81,Cost
SME_03734,2024,Texas,Professional Services,Small (10-49),24,1.762,0.0558,98348.0,0.1881,2,2022,1,1,0,6.39,1,1,31052.0,16.79,22.21,None
SME_03735,2019,New York,Construction,Medium (50-249),226,15.083,0.005,75416.0,0.0933,24,1995,0,0,0,8.7,0,0,0.0,0.0,5.81,Regulatory
SME_03736,2022,Illinois,Manufacturing,Micro (1-9),8,0.981,0.0499,48902.0,0.0226,14,2008,0,1,0,3.97,1,6,25152.0,27.44,6.08,None
SME_03737,2019,New York,Agriculture,Small (10-49),37,0.214,0.0402,8616.0,0.0736,16,2003,0,0,0,6.09,0,0,0.0,0.0,-5.56,Unclear ROI
SME_03738,2019,Massachusetts,Professional Services,Micro (1-9),1,0.05,0.0239,1194.0,0.0548,36,1983,1,1,1,4.89,1,4,8283.0,25.27,10.43,None
SME_03739,2023,Indiana,Manufacturing,Micro (1-9),3,0.451,0.0487,21983.0,0.0604,8,2015,1,0,1,6.08,0,0,0.0,0.0,-1.81,Unclear ROI
SME_03740,2020,Georgia,Technology & Software,Medium (50-249),180,12.113,0.0414,502077.0,0.1997,35,1985,0,1,0,6.53,1,4,399388.0,15.87,0.17,None
SME_03741,2022,Arizona,Education,Small (10-49),37,0.475,0.0498,23657.0,0.0762,32,1990,1,0,0,6.33,1,1,6735.0,35.21,9.91,None
SME_03742,2021,Georgia,Manufacturing,Small (10-49),35,9.038,0.0704,636693.0,0.1805,7,2014,1,0,0,7.12,0,0,0.0,0.0,14.6,Security concerns
SME_03743,2024,South Dakota,Professional Services,Small (10-49),33,1.254,0.0317,39752.0,0.1142,9,2015,1,1,0,5.56,0,0,0.0,0.0,5.31,Data quality
SME_03744,2024,Missouri,Professional Services,Small (10-49),42,1.286,0.049,63088.0,0.1725,20,2004,1,0,0,6.25,1,6,11415.0,41.99,39.58,None
SME_03745,2023,California,Agriculture,Small (10-49),34,0.496,0.0172,8549.0,0.0829,48,1975,1,0,0,7.72,1,6,4276.0,5.21,16.25,None
SME_03746,2024,Wyoming,Healthcare & Biotech,Small (10-49),47,2.133,0.0505,107750.0,0.0404,38,1986,1,0,1,4.27,1,5,31440.0,32.11,14.05,None
SME_03747,2021,Alabama,Agriculture,Medium (50-249),191,4.75,0.037,175867.0,0.2169,5,2016,1,0,0,3.65,0,0,0.0,0.0,16.57,Regulatory
SME_03748,2020,Arkansas,Education,Small (10-49),25,1.453,0.005,7263.0,0.1225,20,2000,0,1,0,6.88,1,3,45036.0,26.21,7.28,None
SME_03749,2023,Ohio,Finance & Insurance,Small (10-49),11,1.455,0.0524,76173.0,0.1662,39,1984,0,0,0,3.55,0,0,0.0,0.0,9.36,Unclear ROI
SME_03750,2024,New York,Education,Micro (1-9),4,0.073,0.0296,2164.0,0.1645,3,2021,1,0,0,3.22,1,2,1515.0,15.33,0.37,None
SME_03751,2024,Nebraska,Technology & Software,Small (10-49),11,1.293,0.0682,88224.0,0.0968,4,2020,1,1,1,5.38,1,6,181642.0,21.01,33.92,None
SME_03752,2021,Tennessee,Education,Upper-Mid (250-500),418,3.09,0.0432,133447.0,0.1102,39,1982,1,0,0,5.01,1,5,105382.0,7.58,19.24,None
SME_03753,2020,Massachusetts,Agriculture,Small (10-49),17,0.393,0.035,13760.0,0.1081,5,2015,0,0,1,6.33,0,0,0.0,0.0,25.77,Lack of expertise
SME_03754,2020,New York,Technology & Software,Upper-Mid (250-500),397,7.703,0.0798,614779.0,0.1305,40,1980,1,0,0,6.25,1,4,278320.0,29.26,20.5,None
SME_03755,2023,California,Hospitality & Food,Micro (1-9),6,0.128,0.0299,3834.0,0.0318,39,1984,1,0,1,3.62,0,0,0.0,0.0,-1.98,Cost
SME_03756,2022,Texas,Retail & E-commerce,Small (10-49),48,3.179,0.0152,48193.0,0.1924,16,2006,0,0,0,4.72,1,2,20368.0,13.85,17.35,None
SME_03757,2019,Washington,Hospitality & Food,Micro (1-9),7,0.209,0.0383,8011.0,0.0584,29,1990,0,0,1,2.57,0,0,0.0,0.0,30.27,Lack of expertise
SME_03758,2022,Pennsylvania,Education,Upper-Mid (250-500),460,10.13,0.061,617599.0,0.0693,28,1994,1,0,1,9.68,0,0,0.0,0.0,23.87,Data quality
SME_03759,2023,Indiana,Manufacturing,Small (10-49),34,2.771,0.0431,119402.0,0.1511,7,2016,1,1,0,2.26,0,0,0.0,0.0,2.1,Unclear ROI
SME_03760,2021,Arizona,Education,Medium (50-249),80,2.538,0.0574,145794.0,0.0728,3,2018,1,0,0,4.28,0,0,0.0,0.0,11.57,Cost
SME_03761,2024,Georgia,Professional Services,Micro (1-9),5,0.288,0.0487,14011.0,0.0635,44,1980,0,1,0,3.64,1,3,3397.0,17.92,29.47,None
SME_03762,2020,Florida,Finance & Insurance,Medium (50-249),67,3.877,0.1085,420788.0,0.1246,33,1987,0,1,0,6.9,1,2,318472.0,21.36,22.16,None
SME_03763,2024,California,Agriculture,Micro (1-9),1,0.05,0.0593,2965.0,0.0497,52,1972,1,0,0,4.18,0,0,0.0,0.0,-12.55,Unclear ROI
SME_03764,2024,Wisconsin,Construction,Medium (50-249),216,10.899,0.0402,437846.0,0.0942,17,2007,1,1,0,1.01,0,0,0.0,0.0,-23.1,Cost
SME_03765,2019,Montana,Professional Services,Medium (50-249),174,6.475,0.0254,164766.0,0.1626,3,2016,0,0,1,3.18,0,0,0.0,0.0,6.42,Security concerns
SME_03766,2020,Virginia,Hospitality & Food,Small (10-49),19,0.092,0.0319,2921.0,0.0935,10,2010,0,0,0,3.86,0,0,0.0,0.0,5.36,Cost
SME_03767,2022,Wyoming,Manufacturing,Small (10-49),15,0.926,0.0433,40075.0,0.0248,40,1982,1,0,0,5.15,0,0,0.0,0.0,18.02,Regulatory
SME_03768,2022,North Carolina,Agriculture,Small (10-49),45,0.818,0.0785,64208.0,0.0945,37,1985,0,0,0,8.38,0,0,0.0,0.0,16.98,Lack of expertise
SME_03769,2024,California,Finance & Insurance,Micro (1-9),9,0.369,0.0148,5456.0,0.0233,20,2004,1,1,0,3.31,1,5,2734.0,32.89,21.52,None
SME_03770,2024,Florida,Healthcare & Biotech,Micro (1-9),8,0.469,0.0338,15875.0,0.095,28,1996,1,0,0,5.06,0,0,0.0,0.0,-21.08,Regulatory
SME_03771,2020,Georgia,Construction,Small (10-49),45,1.698,0.0441,74826.0,0.149,23,1997,1,1,0,1.52,0,0,0.0,0.0,0.21,Lack of expertise
SME_03772,2022,Alabama,Finance & Insurance,Upper-Mid (250-500),293,30.527,0.0744,2269756.0,0.1602,39,1983,0,1,0,6.21,1,7,2269376.0,43.57,17.38,None
SME_03773,2022,Washington,Professional Services,Micro (1-9),1,0.055,0.0413,2285.0,0.114,3,2019,1,1,0,6.17,1,4,7129.0,28.3,14.75,None
SME_03774,2024,Michigan,Hospitality & Food,Micro (1-9),7,0.087,0.0329,2863.0,0.0855,28,1996,1,0,0,4.11,1,5,4841.0,28.2,-6.88,None
SME_03775,2021,Wyoming,Agriculture,Medium (50-249),111,2.851,0.0232,66062.0,0.1305,22,1999,1,1,0,4.48,0,0,0.0,0.0,18.32,Regulatory
SME_03776,2024,Georgia,Retail & E-commerce,Micro (1-9),6,0.228,0.0419,9543.0,0.0841,30,1994,1,1,0,4.4,1,3,8121.0,16.6,26.77,None
SME_03777,2023,Texas,Education,Small (10-49),14,0.299,0.0255,7627.0,0.1505,43,1980,0,0,0,6.39,1,2,6943.0,18.61,39.7,None
SME_03778,2024,Alabama,Education,Medium (50-249),86,1.385,0.0503,69624.0,0.0594,2,2022,0,1,0,8.24,0,0,0.0,0.0,-3.08,Lack of expertise
SME_03779,2024,Illinois,Professional Services,Small (10-49),47,2.245,0.0807,181155.0,0.1515,39,1985,1,1,1,3.37,1,7,83871.0,21.7,17.49,None
SME_03780,2020,Kansas,Education,Micro (1-9),2,0.05,0.0154,770.0,0.0202,18,2002,0,0,0,5.55,1,4,8320.0,34.41,5.27,None
SME_03781,2023,Oregon,Agriculture,Micro (1-9),9,0.454,0.032,14529.0,0.1107,49,1974,1,0,0,2.17,0,0,0.0,0.0,5.57,Cost
SME_03782,2023,Colorado,Retail & E-commerce,Micro (1-9),5,0.164,0.0261,4271.0,0.0682,27,1996,0,0,0,3.63,1,7,2947.0,30.08,18.76,None
SME_03783,2023,Virginia,Retail & E-commerce,Micro (1-9),8,0.141,0.0219,3078.0,0.0682,32,1991,0,0,0,2.98,0,0,0.0,0.0,5.01,Regulatory
SME_03784,2021,Missouri,Education,Micro (1-9),1,0.05,0.0512,2561.0,0.0422,39,1982,0,0,0,5.26,0,0,0.0,0.0,-2.83,Unclear ROI
SME_03785,2024,Iowa,Agriculture,Medium (50-249),192,4.541,0.0347,157788.0,0.0468,2,2022,1,1,0,6.2,0,0,0.0,0.0,9.74,Security concerns
SME_03786,2024,Mississippi,Education,Micro (1-9),7,0.201,0.0357,7178.0,0.1061,33,1991,0,0,0,2.5,0,0,0.0,0.0,-7.52,Lack of expertise
SME_03787,2020,Wyoming,Finance & Insurance,Medium (50-249),62,6.843,0.0602,411898.0,0.1463,27,1993,1,0,0,6.33,1,1,201380.0,15.56,10.05,None
SME_03788,2024,Missouri,Education,Small (10-49),26,1.012,0.0196,19814.0,0.1128,3,2021,0,0,0,6.1,1,5,9446.0,25.63,11.98,None
SME_03789,2023,New York,Education,Micro (1-9),8,0.109,0.0588,6396.0,0.0237,41,1982,1,0,1,1.0,0,0,0.0,0.0,16.83,Data quality
SME_03790,2023,Arkansas,Retail & E-commerce,Small (10-49),13,0.669,0.019,12710.0,0.13,42,1981,1,0,0,3.41,0,0,0.0,0.0,19.31,Data quality
SME_03791,2022,Wyoming,Healthcare & Biotech,Micro (1-9),1,0.053,0.0289,1545.0,0.0707,19,2003,0,1,0,4.37,1,1,4378.0,28.2,30.34,None
SME_03792,2024,Georgia,Technology & Software,Micro (1-9),8,0.666,0.0307,20456.0,0.1109,19,2005,1,0,0,3.55,1,4,19737.0,23.78,20.35,None
SME_03793,2024,Washington,Finance & Insurance,Upper-Mid (250-500),416,14.855,0.068,1010777.0,0.2121,43,1981,1,1,0,6.78,1,4,160583.0,25.82,3.26,None
SME_03794,2023,Ohio,Education,Medium (50-249),182,1.692,0.1093,184942.0,0.0702,24,1999,0,1,0,4.1,0,0,0.0,0.0,-6.12,Regulatory
SME_03795,2020,Illinois,Healthcare & Biotech,Micro (1-9),2,0.243,0.0484,11747.0,0.12,47,1973,1,0,0,3.64,1,5,8913.0,40.06,21.93,None
SME_03796,2020,Pennsylvania,Technology & Software,Micro (1-9),5,0.482,0.0396,19061.0,0.111,8,2012,1,0,0,4.18,1,4,11711.0,28.46,10.64,None
SME_03797,2022,Iowa,Education,Small (10-49),23,0.115,0.0527,6048.0,0.1396,26,1996,1,0,0,6.39,0,0,0.0,0.0,13.61,Lack of expertise
SME_03798,2024,Colorado,Healthcare & Biotech,Medium (50-249),212,5.951,0.0307,182819.0,0.2915,14,2010,0,0,0,4.1,1,7,134574.0,38.42,17.55,None
SME_03799,2023,Tennessee,Retail & E-commerce,Small (10-49),17,0.719,0.037,26648.0,0.0558,29,1994,0,0,0,1.0,0,0,0.0,0.0,7.69,Data quality
SME_03800,2023,Colorado,Finance & Insurance,Small (10-49),24,0.617,0.0608,37522.0,0.0925,6,2017,1,1,0,2.86,1,6,7082.0,26.0,-10.97,None
SME_03801,2019,Oregon,Professional Services,Small (10-49),35,1.335,0.039,52113.0,0.0713,32,1987,0,0,1,4.86,0,0,0.0,0.0,7.16,Data quality
SME_03802,2022,Ohio,Education,Small (10-49),10,0.341,0.0676,23077.0,0.0,5,2017,0,0,0,1.0,0,0,0.0,0.0,0.54,Cost
SME_03803,2022,Florida,Agriculture,Micro (1-9),7,0.09,0.005,451.0,0.042,8,2014,1,1,0,2.97,0,0,0.0,0.0,19.24,Lack of expertise
SME_03804,2024,Georgia,Agriculture,Small (10-49),22,0.222,0.0413,9148.0,0.0597,45,1979,0,0,0,6.9,1,1,3333.0,13.44,-2.16,None
SME_03805,2023,Nebraska,Hospitality & Food,Small (10-49),37,0.56,0.0391,21918.0,0.1334,15,2008,1,0,0,4.82,0,0,0.0,0.0,6.07,Cost
SME_03806,2021,New York,Education,Micro (1-9),6,0.117,0.0181,2116.0,0.11,39,1982,0,1,1,3.78,1,3,7622.0,28.43,13.69,None
SME_03807,2024,Illinois,Technology & Software,Micro (1-9),9,0.405,0.0407,16482.0,0.0937,46,1978,0,0,1,5.96,1,3,3080.0,18.4,12.31,None
SME_03808,2022,New York,Technology & Software,Small (10-49),29,1.483,0.0329,48846.0,0.2327,39,1983,1,1,0,1.98,0,0,0.0,0.0,-8.53,Security concerns
SME_03809,2022,Pennsylvania,Finance & Insurance,Small (10-49),30,1.583,0.0868,137302.0,0.1453,20,2002,0,1,0,3.97,1,2,70723.0,23.27,-3.36,None
SME_03810,2024,Wyoming,Manufacturing,Micro (1-9),4,0.223,0.0293,6514.0,0.0756,16,2008,0,0,0,4.54,1,5,7591.0,23.14,-5.44,None
SME_03811,2023,Colorado,Agriculture,Micro (1-9),7,0.054,0.005,269.0,0.1068,50,1973,1,1,0,3.97,0,0,0.0,0.0,-0.47,Lack of expertise
SME_03812,2024,Georgia,Professional Services,Small (10-49),42,2.116,0.0556,117673.0,0.1088,41,1983,1,0,0,5.04,0,0,0.0,0.0,4.34,Data quality
SME_03813,2024,Wyoming,Technology & Software,Micro (1-9),4,0.122,0.0336,4112.0,0.0537,29,1995,0,1,0,5.77,1,7,5700.0,33.31,23.59,None
SME_03814,2021,Massachusetts,Construction,Micro (1-9),4,0.17,0.0129,2197.0,0.1429,38,1983,1,1,0,2.87,1,4,10723.0,38.71,11.8,None
SME_03815,2021,Georgia,Professional Services,Micro (1-9),5,0.2,0.0409,8186.0,0.0799,25,1996,1,0,1,7.47,0,0,0.0,0.0,3.64,Security concerns
SME_03816,2022,New York,Education,Medium (50-249),96,2.26,0.0846,191254.0,0.2144,30,1992,1,0,0,5.26,0,0,0.0,0.0,9.73,Security concerns
SME_03817,2021,Pennsylvania,Education,Small (10-49),25,1.377,0.0443,60932.0,0.1362,3,2018,0,1,0,3.47,0,0,0.0,0.0,-10.89,Data quality
SME_03818,2020,Kansas,Technology & Software,Small (10-49),47,2.064,0.0496,102308.0,0.1564,44,1976,0,1,0,2.02,1,2,15209.0,23.13,31.9,None
SME_03819,2021,South Dakota,Manufacturing,Medium (50-249),64,11.505,0.0353,406507.0,0.0351,10,2011,0,0,1,1.01,0,0,0.0,0.0,24.92,Security concerns
SME_03820,2023,North Carolina,Healthcare & Biotech,Small (10-49),43,2.888,0.0323,93252.0,0.0525,26,1997,0,1,0,3.78,1,4,153363.0,30.1,23.32,None
SME_03821,2022,Wyoming,Retail & E-commerce,Small (10-49),10,0.213,0.0397,8460.0,0.1526,50,1972,1,1,0,4.78,0,0,0.0,0.0,-5.97,Security concerns
SME_03822,2019,Massachusetts,Healthcare & Biotech,Micro (1-9),1,0.06,0.0352,2119.0,0.0889,20,1999,0,0,0,3.39,1,6,3631.0,27.19,31.66,None
SME_03823,2024,Iowa,Professional Services,Micro (1-9),4,0.165,0.0382,6309.0,0.1287,3,2021,1,1,0,4.2,0,0,0.0,0.0,-6.41,Data quality
SME_03824,2021,Washington,Retail & E-commerce,Micro (1-9),7,0.16,0.0404,6452.0,0.0,44,1977,1,1,0,5.83,1,5,2431.0,12.41,9.58,None
SME_03825,2022,South Dakota,Construction,Micro (1-9),4,0.109,0.0363,3968.0,0.1136,24,1998,0,0,0,3.8,0,0,0.0,0.0,16.07,Unclear ROI
SME_03826,2022,Nebraska,Construction,Micro (1-9),2,0.075,0.0339,2562.0,0.0569,24,1998,0,0,0,3.99,0,0,0.0,0.0,3.24,Cost
SME_03827,2023,Alabama,Agriculture,Medium (50-249),81,1.299,0.0648,84191.0,0.0507,16,2007,0,1,1,3.09,1,3,28891.0,24.63,26.76,None
SME_03828,2019,Tennessee,Hospitality & Food,Medium (50-249),181,3.412,0.0401,136917.0,0.1423,37,1982,1,1,0,5.5,0,0,0.0,0.0,12.25,Lack of expertise
SME_03829,2023,Texas,Construction,Small (10-49),36,1.44,0.0397,57211.0,0.0488,28,1995,1,0,1,5.52,0,0,0.0,0.0,16.66,Data quality
SME_03830,2020,Michigan,Agriculture,Micro (1-9),9,0.19,0.0415,7908.0,0.0,13,2007,0,0,1,3.17,0,0,0.0,0.0,9.99,Unclear ROI
SME_03831,2021,Virginia,Construction,Small (10-49),44,1.324,0.0458,60568.0,0.0909,10,2011,0,0,0,1.0,0,0,0.0,0.0,1.22,Unclear ROI
SME_03832,2021,Illinois,Agriculture,Medium (50-249),132,5.325,0.0647,344431.0,0.2,48,1973,1,0,1,3.13,0,0,0.0,0.0,22.29,Regulatory
SME_03833,2021,North Carolina,Retail & E-commerce,Micro (1-9),1,0.05,0.0467,2336.0,0.1074,37,1984,1,0,0,3.35,0,0,0.0,0.0,-0.76,Security concerns
SME_03834,2021,New York,Hospitality & Food,Micro (1-9),3,0.05,0.0367,1834.0,0.1366,42,1979,0,0,0,3.56,0,0,0.0,0.0,-1.05,Lack of expertise
SME_03835,2023,California,Retail & E-commerce,Micro (1-9),2,0.05,0.0324,1622.0,0.0106,53,1970,1,0,0,5.08,1,6,3902.0,28.98,38.12,None
SME_03836,2023,Texas,Education,Small (10-49),10,0.374,0.0458,17144.0,0.189,15,2008,1,1,0,3.37,0,0,0.0,0.0,-6.18,Security concerns
SME_03837,2024,Virginia,Agriculture,Micro (1-9),4,0.05,0.013,650.0,0.1632,47,1977,1,0,0,4.57,0,0,0.0,0.0,-5.67,Security concerns
SME_03838,2022,Mississippi,Education,Upper-Mid (250-500),471,8.194,0.09,737545.0,0.1504,14,2008,0,0,0,7.34,0,0,0.0,0.0,20.95,Security concerns
SME_03839,2024,Tennessee,Hospitality & Food,Micro (1-9),7,0.066,0.0494,3281.0,0.027,48,1976,1,0,0,3.19,0,0,0.0,0.0,2.35,Data quality
SME_03840,2020,Washington,Agriculture,Medium (50-249),188,3.754,0.0131,49066.0,0.1005,31,1989,1,1,0,3.01,1,6,159655.0,33.71,4.2,None
SME_03841,2024,Washington,Hospitality & Food,Upper-Mid (250-500),447,2.855,0.0434,123949.0,0.2079,7,2017,0,0,0,6.31,0,0,0.0,0.0,11.54,Data quality
SME_03842,2024,Missouri,Construction,Upper-Mid (250-500),498,27.34,0.0516,1410764.0,0.1003,20,2004,1,0,0,2.27,0,0,0.0,0.0,-6.05,Regulatory
SME_03843,2020,Texas,Agriculture,Micro (1-9),6,0.064,0.0328,2099.0,0.016,2,2018,0,1,0,3.46,0,0,0.0,0.0,2.65,Regulatory
SME_03844,2023,Arkansas,Professional Services,Medium (50-249),111,5.151,0.0383,197158.0,0.1195,22,2001,0,0,0,6.64,0,0,0.0,0.0,-8.62,Lack of expertise
SME_03845,2022,Mississippi,Agriculture,Medium (50-249),239,2.982,0.064,190698.0,0.1129,21,2001,0,0,1,6.86,0,0,0.0,0.0,20.09,Cost
SME_03846,2023,Massachusetts,Healthcare & Biotech,Micro (1-9),3,0.064,0.0289,1838.0,0.0943,48,1975,0,1,0,5.55,1,2,15288.0,21.15,30.39,None
SME_03847,2024,Texas,Construction,Medium (50-249),94,4.547,0.0554,251876.0,0.0608,25,1999,1,1,0,7.63,0,0,0.0,0.0,-3.07,Regulatory
SME_03848,2023,Alabama,Professional Services,Medium (50-249),84,2.595,0.0154,39852.0,0.2339,12,2011,1,1,0,5.13,1,1,49138.0,18.88,14.39,None
SME_03849,2024,Arizona,Retail & E-commerce,Micro (1-9),5,0.233,0.0512,11906.0,0.0034,23,2001,1,0,0,2.53,0,0,0.0,0.0,-0.81,Cost
SME_03850,2024,Virginia,Education,Micro (1-9),6,0.188,0.0165,3103.0,0.0181,3,2021,1,0,1,5.86,0,0,0.0,0.0,15.04,Cost
SME_03851,2022,Virginia,Agriculture,Medium (50-249),219,6.886,0.0263,180932.0,0.1663,40,1982,1,1,0,7.3,0,0,0.0,0.0,14.77,Cost
SME_03852,2023,Washington,Technology & Software,Micro (1-9),1,0.05,0.0474,2368.0,0.0624,24,1999,1,1,0,2.69,1,6,8218.0,26.26,16.69,None
SME_03853,2024,Minnesota,Technology & Software,Medium (50-249),239,10.911,0.057,621443.0,0.155,4,2020,1,0,1,7.08,1,6,292680.0,33.06,12.14,None
