company_id,year,state,industry,size_category,employees,revenue_m_usd,tech_invest_pct,tech_invest_usd,tech_emp_pct,years_in_business,founded_year,cloud_adopted,has_data_strategy,ceo_tech_background,digital_maturity,ai_adopted,ai_tools_count,ai_investment_usd,productivity_gain_pct,revenue_growth_pct,primary_barrier,revenue_per_employee,ai_investment_per_employee,tech_invest_k_usd,size_num,region,post_chatgpt,ai_readiness_score,industry_enc,state_enc,region_enc,size_category_enc,primary_barrier_enc,cluster_id,cluster_name
SME_03824,2021,Washington,Retail & E-commerce,Micro (1-9),7,0.16,0.0404,6452.0,0.0,44,1977,1,1,0,5.83,1,5,2431.0,12.41,9.58,,22857.14285714286,347.2857142857143,6.452,1,West,0,0.6855,8,27,4,1,6,3.0,Digital Explorers
SME_03825,2022,South Dakota,Construction,Micro (1-9),4,0.109,0.0363,3968.0,0.1136,24,1998,0,0,0,3.8,0,0,0.0,0.0,16.07,Unclear ROI,27250.0,0.0,3.968,1,Midwest,0,0.22525,1,23,0,1,5,1.0,Traditional SMEs
SME_03826,2022,Nebraska,Construction,Micro (1-9),2,0.075,0.0339,2562.0,0.0569,24,1998,0,0,0,3.99,0,0,0.0,0.0,3.24,Cost,37500.0,0.0,2.562,1,Midwest,0,0.1989999999999999,1,17,0,1,0,1.0,Traditional SMEs
SME_03827,2023,Alabama,Agriculture,Medium (50-249),81,1.299,0.0648,84191.0,0.0507,16,2007,0,1,1,3.09,1,3,28891.0,24.63,26.76,,16037.037037037036,356.679012345679,84.191,3,Southeast,1,0.41525,0,0,2,0,6,0.0,Cost-Conscious Adopters
SME_03828,2019,Tennessee,Hospitality & Food,Medium (50-249),112,3.412,0.0401,136917.0,0.1423,37,1982,1,1,0,5.5,0,0,0.0,0.0,12.25,Lack of expertise,30464.285714285714,0.0,136.917,3,Southeast,0,0.7463000000000001,5,24,2,0,2,2.0,AI Pioneers
SME_03829,2023,Texas,Construction,Small (10-49),36,1.44,0.0397,57211.0,0.0488,28,1995,1,0,1,5.52,0,0,0.0,0.0,16.66,Data quality,40000.0,0.0,57.211,2,Southwest,1,0.4995499999999999,1,25,3,2,1,0.0,Cost-Conscious Adopters
SME_03830,2020,Michigan,Agriculture,Micro (1-9),9,0.19,0.0415,7908.0,0.0,13,2007,0,0,1,3.17,0,0,0.0,0.0,9.99,Unclear ROI,21111.11111111111,0.0,7.908,1,Midwest,0,0.15735,0,12,0,1,5,0.0,Cost-Conscious Adopters
SME_03831,2021,Virginia,Construction,Small (10-49),44,1.324,0.0458,60568.0,0.0909,10,2011,0,0,0,1.0,0,0,0.0,0.0,1.22,Unclear ROI,30090.909090909092,0.0,60.568,2,Southeast,0,0.14415,1,26,2,2,5,1.0,Traditional SMEs
SME_03832,2021,Illinois,Agriculture,Medium (50-249),112,5.325,0.0647,344431.0,0.2,48,1973,1,0,1,3.13,0,0,0.0,0.0,22.29,Regulatory,47544.642857142855,0.0,344.431,3,Midwest,0,0.5409499999999999,0,7,0,0,3,2.0,AI Pioneers
SME_03833,2021,North Carolina,Retail & E-commerce,Micro (1-9),1,0.05,0.0467,2336.0,0.1074,37,1984,1,0,0,3.35,0,0,0.0,0.0,-0.76,Security concerns,50000.0,0.0,2.336,1,Southeast,0,0.47425,8,19,2,1,4,1.0,Traditional SMEs
SME_03834,2021,New York,Hospitality & Food,Micro (1-9),3,0.05,0.0367,1834.0,0.1366,42,1979,0,0,0,3.56,0,0,0.0,0.0,-1.05,Lack of expertise,16666.666666666668,0.0,1.834,1,Northeast,0,0.23015,5,18,1,1,2,1.0,Traditional SMEs
SME_03835,2023,California,Retail & E-commerce,Micro (1-9),2,0.05,0.0324,1622.0,0.0106,53,1970,1,0,0,5.08,1,6,3902.0,28.98,38.12,,25000.0,1951.0,1.622,1,West,1,0.4563,8,3,4,1,6,1.0,Traditional SMEs
SME_03836,2023,Texas,Education,Small (10-49),10,0.374,0.0458,17144.0,0.189,15,2008,1,1,0,3.37,0,0,0.0,0.0,-6.18,Security concerns,37400.0,0.0,17.144,2,Southwest,1,0.7143,2,25,3,2,4,3.0,Digital Explorers
SME_03837,2024,Virginia,Agriculture,Micro (1-9),4,0.05,0.013,650.0,0.1632,47,1977,1,0,0,4.57,0,0,0.0,0.0,-5.67,Security concerns,12500.0,0.0,0.65,1,Southeast,1,0.4882,0,26,2,1,4,1.0,Traditional SMEs
SME_03838,2022,Mississippi,Education,Upper-Mid (250-500),112,5.968500000000001,0.09,737545.0,0.1504,14,2008,0,0,0,7.34,0,0,0.0,0.0,20.95,Security concerns,53290.17857142858,0.0,737.545,4,Southeast,0,0.4303999999999999,2,14,2,3,4,2.0,AI Pioneers
SME_03839,2024,Tennessee,Hospitality & Food,Micro (1-9),7,0.066,0.0494,3281.0,0.027,48,1976,1,0,0,3.19,0,0,0.0,0.0,2.35,Data quality,9428.57142857143,0.0,3.281,1,Southeast,1,0.4333,5,24,2,1,1,1.0,Traditional SMEs
SME_03840,2020,Washington,Agriculture,Medium (50-249),112,3.754,0.0131,49066.0,0.1005,31,1989,1,1,0,3.01,1,6,29926.25,33.71,4.2,,33517.857142857145,267.1986607142857,49.066,3,West,0,0.6102,0,27,4,0,6,3.0,Digital Explorers
SME_03841,2024,Washington,Hospitality & Food,Upper-Mid (250-500),112,2.855,0.0434,123949.0,0.2079,7,2017,0,0,0,6.31,0,0,0.0,0.0,11.54,Data quality,25491.071428571428,0.0,123.949,4,West,1,0.3543999999999999,5,27,4,3,1,2.0,AI Pioneers
SME_03842,2024,Missouri,Construction,Upper-Mid (250-500),112,5.968500000000001,0.0516,1410764.0,0.1003,20,2004,1,0,0,2.27,0,0,0.0,0.0,-6.05,Regulatory,53290.17857142858,0.0,1410.764,4,Midwest,1,0.44565,1,15,0,3,3,2.0,AI Pioneers
SME_03843,2020,Texas,Agriculture,Micro (1-9),6,0.064,0.0328,2099.0,0.016,2,2018,0,1,0,3.46,0,0,0.0,0.0,2.65,Regulatory,10666.666666666666,0.0,2.099,1,Southwest,0,0.361,0,25,3,1,3,3.0,Digital Explorers
SME_03844,2023,Arkansas,Professional Services,Medium (50-249),111,5.151,0.0383,197158.0,0.1195,22,2001,0,0,0,6.64,0,0,0.0,0.0,-8.62,Lack of expertise,46405.40540540541,0.0,197.158,3,Southeast,1,0.3163999999999999,7,2,2,0,2,2.0,AI Pioneers
SME_03845,2022,Mississippi,Agriculture,Medium (50-249),112,2.982,0.064,190698.0,0.1129,21,2001,0,0,1,6.86,0,0,0.0,0.0,20.09,Cost,26625.0,0.0,190.698,3,Southeast,0,0.35825,0,14,2,0,0,2.0,AI Pioneers
SME_03846,2023,Massachusetts,Healthcare & Biotech,Micro (1-9),3,0.064,0.0289,1838.0,0.0943,48,1975,0,1,0,5.55,1,2,15288.0,21.15,30.39,,21333.333333333332,5096.0,1.838,1,Northeast,1,0.4569999999999999,4,11,1,1,6,3.0,Digital Explorers
SME_03847,2024,Texas,Construction,Medium (50-249),94,4.547,0.0554,251876.0,0.0608,25,1999,1,1,0,7.63,0,0,0.0,0.0,-3.07,Regulatory,48372.34042553192,0.0,251.876,3,Southwest,1,0.7924,1,25,3,0,3,2.0,AI Pioneers
SME_03848,2023,Alabama,Professional Services,Medium (50-249),84,2.595,0.0154,39852.0,0.2339,12,2011,1,1,0,5.13,1,1,29926.25,18.88,14.39,,30892.85714285714,356.26488095238096,39.852,3,Southeast,1,0.7270000000000001,7,0,2,0,6,2.0,AI Pioneers
SME_03849,2024,Arizona,Retail & E-commerce,Micro (1-9),5,0.233,0.0512,11906.0,0.0034,23,2001,1,0,0,2.53,0,0,0.0,0.0,-0.81,Cost,46600.0,0.0,11.906,1,Southwest,1,0.4043999999999999,8,1,3,1,0,1.0,Traditional SMEs
SME_03850,2024,Virginia,Education,Micro (1-9),6,0.188,0.0165,3103.0,0.0181,3,2021,1,0,1,5.86,0,0,0.0,0.0,15.04,Cost,31333.333333333332,0.0,3.103,1,Southeast,1,0.4596,2,26,2,1,0,0.0,Cost-Conscious Adopters
SME_03851,2022,Virginia,Agriculture,Medium (50-249),112,5.968500000000001,0.0263,180932.0,0.1663,40,1982,1,1,0,7.3,0,0,0.0,0.0,14.77,Cost,53290.17857142858,0.0,180.932,3,Southeast,0,0.7916000000000001,0,26,2,0,0,2.0,AI Pioneers
SME_03852,2023,Washington,Technology & Software,Micro (1-9),1,0.05,0.0474,2368.0,0.0624,24,1999,1,1,0,2.69,1,6,8218.0,26.26,16.69,,50000.0,8218.0,2.368,1,West,1,0.6329999999999999,9,27,4,1,6,3.0,Digital Explorers
SME_03853,2024,Minnesota,Technology & Software,Medium (50-249),112,5.968500000000001,0.057,621443.0,0.155,4,2020,1,0,1,7.08,1,6,29926.25,33.06,12.14,,53290.17857142858,267.1986607142857,621.443,3,Midwest,1,0.6254,9,13,0,0,6,2.0,AI Pioneers
SME_03854,2023,South Dakota,Education,Small (10-49),31,0.377,0.0491,18475.0,0.1033,19,2004,1,0,0,3.66,0,0,0.0,0.0,-7.38,Data quality,12161.290322580646,0.0,18.475,2,Midwest,1,0.4851,2,23,0,2,1,1.0,Traditional SMEs
SME_03855,2021,Tennessee,Technology & Software,Micro (1-9),7,0.13,0.0206,2680.0,0.0879,30,1991,0,1,0,3.51,1,2,4833.0,8.86,27.06,,18571.428571428572,690.4285714285714,2.68,1,Southeast,0,0.38015,9,24,2,1,6,3.0,Digital Explorers
SME_03856,2021,Michigan,Construction,Small (10-49),32,1.862,0.005,9308.0,0.0703,44,1977,0,0,0,4.18,0,0,0.0,0.0,-0.94,Regulatory,58187.5,0.0,9.308,2,Midwest,0,0.16805,1,12,0,2,3,1.0,Traditional SMEs
SME_03857,2024,Colorado,Retail & E-commerce,Medium (50-249),112,5.275,0.0708,373678.0,0.1911,28,1996,1,1,1,6.39,1,2,29926.25,22.88,19.14,,47098.21428571428,267.1986607142857,373.678,3,West,1,0.8434499999999999,8,4,4,0,6,2.0,AI Pioneers
SME_03858,2024,Kansas,Retail & E-commerce,Micro (1-9),5,0.115,0.0205,2365.0,0.1192,32,1992,1,1,0,3.53,1,6,1732.0,34.21,30.48,,23000.0,346.4,2.365,1,Midwest,1,0.6462500000000001,8,10,0,1,6,3.0,Digital Explorers
SME_03859,2021,Wyoming,Retail & E-commerce,Micro (1-9),6,0.259,0.0078,2018.0,0.1236,5,2016,1,0,0,3.64,0,0,0.0,0.0,19.91,Cost,43166.666666666664,0.0,2.018,1,West,0,0.4327,8,29,4,1,0,1.0,Traditional SMEs
SME_03860,2022,South Dakota,Hospitality & Food,Upper-Mid (250-500),112,3.975,0.0726,288736.0,0.1254,3,2019,0,1,0,10.0,1,4,29926.25,25.2,2.47,,35491.07142857143,267.1986607142857,288.736,4,Midwest,0,0.6716,5,23,0,3,6,2.0,AI Pioneers
SME_03861,2024,Tennessee,Finance & Insurance,Micro (1-9),3,0.227,0.0437,9918.0,0.0387,30,1994,0,1,0,4.37,1,7,4484.0,31.58,20.77,,75666.66666666667,1494.6666666666667,9.918,1,Southeast,1,0.416,3,24,2,1,6,3.0,Digital Explorers
SME_03862,2022,Michigan,Manufacturing,Upper-Mid (250-500),112,5.968500000000001,0.0563,8553149.0,0.2134,9,2013,0,1,0,6.87,1,2,29926.25,14.97,9.62,,53290.17857142858,267.1986607142857,8553.149,4,Midwest,0,0.59055,6,12,0,3,6,2.0,AI Pioneers
SME_03863,2021,Georgia,Agriculture,Micro (1-9),3,0.05,0.0523,2613.0,0.0091,29,1992,0,1,0,4.38,0,0,0.0,0.0,19.16,Data quality,16666.666666666668,0.0,2.613,1,Southeast,0,0.4144,0,6,2,1,1,3.0,Digital Explorers
SME_03864,2019,Iowa,Hospitality & Food,Micro (1-9),9,0.078,0.0565,4424.0,0.0439,17,2002,0,0,0,2.98,0,0,0.0,0.0,-0.72,Cost,8666.666666666666,0.0,4.424,1,Midwest,0,0.1961,5,9,0,1,0,1.0,Traditional SMEs
SME_03865,2022,Pennsylvania,Manufacturing,Micro (1-9),2,0.093,0.037,3458.0,0.1224,26,1996,1,0,0,3.86,1,6,6917.0,28.29,18.03,,46500.0,3458.5,3.458,1,Northeast,0,0.4825,6,22,1,1,6,1.0,Traditional SMEs
SME_03866,2019,Colorado,Construction,Micro (1-9),5,0.174,0.0325,5664.0,0.0887,12,2007,0,0,1,5.42,0,0,0.0,0.0,11.4,Data quality,34800.0,0.0,5.664,1,West,0,0.2557,1,4,4,1,1,0.0,Cost-Conscious Adopters
SME_03867,2024,Wisconsin,Hospitality & Food,Small (10-49),27,1.15,0.0354,40735.0,0.0551,2,2022,1,1,0,1.13,0,0,0.0,0.0,12.3,Unclear ROI,42592.59259259259,0.0,40.735,2,Midwest,1,0.56455,5,28,0,2,5,3.0,Digital Explorers
SME_03868,2023,Arizona,Construction,Small (10-49),44,2.82,0.0286,80652.0,0.1036,16,2007,1,1,1,3.34,0,0,0.0,0.0,-2.71,Data quality,64090.90909090909,0.0,80.652,2,Southwest,1,0.6449,1,1,3,2,1,0.0,Cost-Conscious Adopters
SME_03869,2023,Wyoming,Healthcare & Biotech,Medium (50-249),112,5.968500000000001,0.0364,330848.0,0.1337,19,2004,0,0,0,6.23,1,7,29926.25,18.51,14.43,,53290.17857142858,267.1986607142857,330.848,3,West,1,0.30835,4,29,4,0,6,2.0,AI Pioneers
SME_03870,2021,Iowa,Finance & Insurance,Medium (50-249),104,5.968500000000001,0.0378,425761.0,0.1631,11,2010,0,0,0,4.5,1,5,29926.25,20.7,25.65,,57389.423076923085,287.75240384615387,425.761,3,Midwest,0,0.27325,3,9,0,0,6,2.0,AI Pioneers
SME_03871,2021,Michigan,Education,Medium (50-249),112,5.968500000000001,0.1074,1465796.0,0.1678,3,2018,0,1,0,2.0,0,0,0.0,0.0,10.81,Cost,53290.17857142858,0.0,1465.796,3,Midwest,0,0.4939,2,12,0,0,0,2.0,AI Pioneers
SME_03872,2024,Missouri,Agriculture,Medium (50-249),112,3.687,0.0789,291059.0,0.1016,27,1997,0,0,1,4.06,0,0,0.0,0.0,0.38,Unclear ROI,32919.642857142855,0.0,291.059,3,Midwest,1,0.29095,0,15,0,0,5,2.0,AI Pioneers
SME_03873,2023,Massachusetts,Healthcare & Biotech,Micro (1-9),6,0.854,0.0379,32348.0,0.0542,40,1983,0,1,0,7.43,1,2,2080.0,30.34,17.33,,142333.33333333334,346.6666666666667,32.348,1,Northeast,1,0.50685,4,11,1,1,6,3.0,Digital Explorers
SME_03874,2023,Virginia,Finance & Insurance,Small (10-49),31,2.729,0.068,185481.0,0.0119,9,2014,1,0,1,9.1,1,7,29926.25,21.85,4.69,,88032.25806451614,965.3629032258063,185.481,2,Southeast,1,0.6309499999999999,3,26,2,2,6,0.0,Cost-Conscious Adopters
SME_03875,2024,North Carolina,Retail & E-commerce,Micro (1-9),9,0.471,0.0409,19263.0,0.0575,47,1977,1,0,0,5.47,1,4,11996.0,32.06,6.6,,52333.333333333336,1332.888888888889,19.263,1,Southeast,1,0.5042,8,19,2,1,6,1.0,Traditional SMEs
SME_03876,2019,Massachusetts,Hospitality & Food,Micro (1-9),1,0.05,0.0335,1676.0,0.0812,29,1990,0,0,1,2.81,0,0,0.0,0.0,21.21,Lack of expertise,50000.0,0.0,1.676,1,Northeast,0,0.17515,5,11,1,1,2,0.0,Cost-Conscious Adopters
SME_03877,2021,Wisconsin,Manufacturing,Micro (1-9),4,0.5,0.0552,27585.0,0.0182,3,2018,0,0,0,4.6,0,0,0.0,0.0,2.74,Security concerns,125000.0,0.0,27.585,1,Midwest,0,0.2299,6,28,0,1,4,1.0,Traditional SMEs
SME_03878,2023,Tennessee,Finance & Insurance,Micro (1-9),1,0.122,0.005,609.0,0.0152,6,2017,1,0,0,4.67,0,0,0.0,0.0,22.7,Lack of expertise,122000.0,0.0,0.609,1,Southeast,1,0.4052,3,24,2,1,2,1.0,Traditional SMEs
SME_03879,2021,Pennsylvania,Professional Services,Micro (1-9),5,0.095,0.0334,3182.0,0.0957,43,1978,0,0,0,3.83,0,0,0.0,0.0,13.38,Security concerns,19000.0,0.0,3.182,1,Northeast,0,0.2128499999999999,7,22,1,1,4,1.0,Traditional SMEs
SME_03880,2021,Washington,Education,Micro (1-9),5,0.143,0.0278,3982.0,0.0125,45,1976,0,1,0,4.74,0,0,0.0,0.0,10.85,Lack of expertise,28600.0,0.0,3.982,1,West,0,0.39015,2,27,4,1,2,3.0,Digital Explorers
SME_03881,2021,Wyoming,Agriculture,Medium (50-249),112,1.634,0.0658,107599.0,0.1956,51,1970,1,0,1,2.08,0,0,0.0,0.0,11.87,Unclear ROI,14589.285714285714,0.0,107.599,3,West,0,0.5089,0,29,4,0,5,2.0,AI Pioneers
SME_03882,2024,Georgia,Manufacturing,Upper-Mid (250-500),112,5.968500000000001,0.0288,726609.0,0.2892,25,1999,1,1,0,6.87,1,2,29926.25,32.13,15.41,,53290.17857142858,267.1986607142857,726.609,4,Southeast,1,0.7993,6,6,2,3,6,2.0,AI Pioneers
SME_03883,2019,Massachusetts,Finance & Insurance,Upper-Mid (250-500),112,5.968500000000001,0.0502,2209692.0,0.0481,29,1990,0,0,0,7.57,1,7,29926.25,39.53,29.08,,53290.17857142858,267.1986607142857,2209.692,4,Northeast,0,0.32645,3,11,1,3,6,2.0,AI Pioneers
SME_03884,2023,Alabama,Manufacturing,Micro (1-9),2,0.102,0.0136,1381.0,0.1017,44,1979,1,0,0,1.0,0,0,0.0,0.0,11.22,Lack of expertise,51000.0,0.0,1.381,1,Southeast,1,0.35125,6,0,2,1,2,1.0,Traditional SMEs
SME_03885,2023,Oregon,Healthcare & Biotech,Micro (1-9),7,0.687,0.024,16484.0,0.0414,13,2010,0,1,0,4.5,1,7,13997.0,43.36,7.11,,98142.85714285714,1999.571428571429,16.484,1,West,1,0.3917,4,21,4,1,6,3.0,Digital Explorers
SME_03886,2022,Colorado,Retail & E-commerce,Medium (50-249),112,2.871,0.0726,208550.0,0.0842,20,2002,1,1,1,7.74,1,6,29926.25,25.73,21.96,,25633.928571428572,267.1986607142857,208.55,3,West,0,0.8331999999999999,8,4,4,0,6,2.0,AI Pioneers
SME_03887,2019,Ohio,Finance & Insurance,Medium (50-249),112,5.968500000000001,0.0635,1063132.0,0.0382,20,1999,0,0,1,3.07,1,1,29926.25,15.2,-0.7,,53290.17857142858,267.1986607142857,1063.132,3,Midwest,0,0.20645,3,20,0,0,6,2.0,AI Pioneers
SME_03888,2021,Massachusetts,Construction,Medium (50-249),102,5.968500000000001,0.0711,472267.0,0.1151,2,2019,0,0,0,1.0,0,0,0.0,0.0,16.85,Security concerns,58514.70588235295,0.0,472.267,3,Northeast,0,0.1941999999999999,1,11,1,0,4,2.0,AI Pioneers
SME_03889,2024,Oregon,Retail & E-commerce,Medium (50-249),112,2.422,0.0943,228394.0,0.0691,27,1997,1,1,0,6.61,0,0,0.0,0.0,26.22,Unclear ROI,21625.0,0.0,228.394,3,West,1,0.8243,8,21,4,0,5,2.0,AI Pioneers
SME_03890,2023,Pennsylvania,Manufacturing,Micro (1-9),5,0.171,0.0159,2713.0,0.0788,49,1974,1,1,0,1.85,0,0,0.0,0.0,-1.22,Security concerns,34200.0,0.0,2.713,1,Northeast,1,0.5687500000000001,6,22,1,1,4,3.0,Digital Explorers
SME_03891,2023,Massachusetts,Technology & Software,Micro (1-9),8,0.402,0.0215,8646.0,0.1432,46,1977,1,1,0,4.26,1,2,29926.25,27.59,23.95,,50250.0,3740.78125,8.646,1,Northeast,1,0.6816500000000001,9,11,1,1,6,3.0,Digital Explorers
SME_03892,2019,Kansas,Healthcare & Biotech,Small (10-49),31,0.761,0.0392,29801.0,0.151,23,1996,1,0,0,1.0,1,1,11108.0,17.38,11.33,,24548.387096774193,358.3225806451613,29.801,2,Midwest,0,0.4143,4,10,0,2,6,1.0,Traditional SMEs
SME_03893,2021,Wisconsin,Healthcare & Biotech,Upper-Mid (250-500),112,5.968500000000001,0.0506,1687235.0,0.2334,37,1984,1,1,0,6.92,0,0,0.0,0.0,4.06,Data quality,53290.17857142858,0.0,1687.235,4,Midwest,0,0.8334999999999999,4,28,0,3,1,2.0,AI Pioneers
SME_03894,2024,Nebraska,Healthcare & Biotech,Medium (50-249),71,2.788,0.0715,199206.0,0.0,7,2017,1,1,0,5.86,1,7,25163.0,31.02,26.34,,39267.605633802814,354.40845070422534,199.206,3,Midwest,1,0.73305,4,17,0,0,6,3.0,Digital Explorers
SME_03895,2021,Texas,Hospitality & Food,Micro (1-9),8,0.174,0.0177,3072.0,0.0171,12,2009,0,0,1,3.4,0,0,0.0,0.0,5.99,Data quality,21750.0,0.0,3.072,1,Southwest,0,0.1371,5,25,3,1,1,0.0,Cost-Conscious Adopters
SME_03896,2021,Missouri,Professional Services,Small (10-49),39,2.212,0.0167,36882.0,0.0489,40,1981,0,0,0,2.92,0,0,0.0,0.0,6.49,Unclear ROI,56717.94871794872,0.0,36.882,2,Midwest,0,0.1371,7,15,0,2,5,1.0,Traditional SMEs
SME_03897,2024,Wyoming,Retail & E-commerce,Micro (1-9),1,0.05,0.0353,1763.0,0.0789,11,2013,0,0,0,4.89,1,3,10297.0,26.21,20.52,,50000.0,10297.0,1.763,1,West,1,0.2390999999999999,8,29,4,1,6,1.0,Traditional SMEs
SME_03898,2020,Arizona,Agriculture,Micro (1-9),6,0.092,0.0434,3987.0,0.0555,49,1971,0,0,1,6.16,0,0,0.0,0.0,3.17,Security concerns,15333.333333333334,0.0,3.987,1,Southwest,0,0.27765,0,1,3,1,4,0.0,Cost-Conscious Adopters
SME_03899,2024,California,Agriculture,Medium (50-249),69,2.908,0.0877,254957.0,0.0831,16,2008,0,1,0,10.0,1,4,26467.0,35.03,24.48,,42144.92753623189,383.5797101449275,254.957,3,West,1,0.6731,0,3,4,0,6,2.0,AI Pioneers
SME_03900,2019,Kansas,Professional Services,Micro (1-9),3,0.088,0.0424,3727.0,0.0811,48,1971,0,0,1,4.01,1,2,7749.0,28.78,26.55,,29333.333333333332,2583.0,3.727,1,Midwest,0,0.2244499999999999,7,10,0,1,6,0.0,Cost-Conscious Adopters
SME_03901,2024,North Carolina,Retail & E-commerce,Micro (1-9),5,0.155,0.0405,6264.0,0.079,47,1977,1,1,0,5.96,1,3,6459.0,28.64,8.37,,31000.0,1291.8,6.264,1,Southeast,1,0.72905,8,19,2,1,6,3.0,Digital Explorers
SME_03902,2023,Washington,Finance & Insurance,Medium (50-249),112,5.968500000000001,0.0373,236663.0,0.136,28,1995,1,0,0,4.77,1,5,29926.25,35.96,25.35,,53290.17857142858,267.1986607142857,236.663,3,West,1,0.51705,3,27,4,0,6,2.0,AI Pioneers
SME_03903,2022,Illinois,Retail & E-commerce,Small (10-49),46,1.183,0.0514,60770.0,0.1947,13,2009,0,0,0,4.36,1,7,22440.0,34.77,33.61,,25717.391304347828,487.82608695652175,60.77,2,Midwest,0,0.30525,8,7,0,2,6,1.0,Traditional SMEs
SME_03904,2022,Indiana,Hospitality & Food,Medium (50-249),112,5.968500000000001,0.077,616741.0,0.2321,42,1980,0,0,0,3.95,0,0,0.0,0.0,10.92,Unclear ROI,53290.17857142858,0.0,616.741,3,Midwest,0,0.3339999999999999,5,8,0,0,5,2.0,AI Pioneers
SME_03905,2022,North Carolina,Healthcare & Biotech,Medium (50-249),112,5.968500000000001,0.0083,172118.0,0.0361,36,1986,0,0,0,4.56,1,1,29926.25,28.03,6.58,,53290.17857142858,267.1986607142857,172.118,3,Southeast,0,0.1672999999999999,4,19,2,0,6,2.0,AI Pioneers
SME_03906,2019,California,Construction,Micro (1-9),7,0.514,0.0226,11647.0,0.1419,13,2006,0,0,0,4.11,0,0,0.0,0.0,8.09,Lack of expertise,73428.57142857143,0.0,11.647,1,West,0,0.22815,1,3,4,1,2,1.0,Traditional SMEs
SME_03907,2020,Tennessee,Education,Micro (1-9),7,0.106,0.0311,3287.0,0.0,34,1986,1,1,0,2.65,0,0,0.0,0.0,-8.49,Unclear ROI,15142.857142857143,0.0,3.287,1,Southeast,0,0.57615,2,24,2,1,5,3.0,Digital Explorers
SME_03908,2021,Texas,Technology & Software,Micro (1-9),1,0.086,0.0261,2248.0,0.0705,41,1980,0,0,1,2.81,1,2,6393.0,21.4,16.82,,86000.0,6393.0,2.248,1,Southwest,0,0.1587,9,25,3,1,6,0.0,Cost-Conscious Adopters
SME_03909,2024,California,Technology & Software,Micro (1-9),2,0.05,0.0217,1085.0,0.133,50,1974,0,1,0,6.25,1,4,2350.0,14.56,26.26,,25000.0,1175.0,1.085,1,West,1,0.48655,9,3,4,1,6,3.0,Digital Explorers
SME_03910,2023,Texas,Education,Micro (1-9),6,0.05,0.039,1952.0,0.1191,51,1972,1,1,0,4.36,1,6,537.0,26.48,14.08,,8333.333333333334,89.5,1.952,1,Southwest,1,0.69885,2,25,3,1,6,3.0,Digital Explorers
SME_03911,2021,Missouri,Hospitality & Food,Small (10-49),28,0.598,0.0241,14432.0,0.0607,46,1975,0,1,1,4.42,0,0,0.0,0.0,-9.93,Lack of expertise,21357.14285714286,0.0,14.432,2,Midwest,0,0.3991,5,15,0,2,2,0.0,Cost-Conscious Adopters
SME_03912,2019,New York,Hospitality & Food,Medium (50-249),99,1.192,0.0581,69241.0,0.3117,26,1993,0,1,0,6.56,0,0,0.0,0.0,7.11,Regulatory,12040.40404040404,0.0,69.241,3,Northeast,0,0.58395,5,18,1,0,3,2.0,AI Pioneers
SME_03913,2024,Illinois,Finance & Insurance,Medium (50-249),112,5.968500000000001,0.0434,600497.0,0.13,33,1991,1,1,0,4.92,1,5,29926.25,34.02,22.16,,53290.17857142858,267.1986607142857,600.497,3,Midwest,1,0.7276999999999998,3,7,0,0,6,2.0,AI Pioneers
SME_03914,2020,South Dakota,Healthcare & Biotech,Small (10-49),41,1.025,0.0414,42458.0,0.0369,38,1982,0,0,1,6.49,1,6,10563.0,28.34,21.48,,24999.999999999996,257.6341463414634,42.458,2,Midwest,0,0.27525,4,23,0,2,6,0.0,Cost-Conscious Adopters
SME_03915,2024,Virginia,Healthcare & Biotech,Micro (1-9),5,1.118,0.0143,15991.0,0.0447,11,2013,1,0,1,4.04,0,0,0.0,0.0,7.82,Unclear ROI,223600.0,0.0,15.991,1,Southeast,1,0.415,4,26,2,1,5,0.0,Cost-Conscious Adopters
SME_03916,2023,Tennessee,Professional Services,Medium (50-249),112,4.439,0.0592,262712.0,0.0918,45,1978,0,0,0,2.88,1,7,29926.25,29.6,18.66,,39633.92857142857,267.1986607142857,262.712,3,Southeast,1,0.2211,7,24,2,0,6,2.0,AI Pioneers
SME_03917,2024,Texas,Hospitality & Food,Medium (50-249),112,0.773,0.0624,48207.0,0.1866,26,1998,1,0,0,2.63,0,0,0.0,0.0,13.37,Data quality,6901.785714285715,0.0,48.207,3,Southwest,1,0.5158,5,25,3,0,1,2.0,AI Pioneers
SME_03918,2019,Wyoming,Technology & Software,Micro (1-9),9,0.141,0.0366,5165.0,0.0815,28,1991,1,0,0,5.14,1,3,7858.0,16.19,21.32,,15666.666666666666,873.1111111111111,5.165,1,West,0,0.49985,9,29,4,1,6,1.0,Traditional SMEs
SME_03919,2019,Oregon,Hospitality & Food,Micro (1-9),3,0.05,0.005,250.0,0.0826,23,1996,0,0,0,5.87,1,3,29926.25,14.73,2.01,,16666.666666666668,9975.416666666666,0.25,1,West,0,0.2249,5,21,4,1,6,1.0,Traditional SMEs
SME_03920,2024,Ohio,Finance & Insurance,Micro (1-9),4,0.188,0.0438,8247.0,0.0,27,1997,1,0,0,3.47,0,0,0.0,0.0,-3.44,Unclear ROI,47000.0,0.0,8.247,1,Midwest,1,0.4198,3,20,0,1,5,1.0,Traditional SMEs
